site_id,visit_date,pit_tag_ref,tag_new,capture_animal_state,sex,length,weight
10100,2015-09-08,900043000104487,TRUE,healthy,f,74,55
10100,2015-09-14,900043000104487,FALSE,healthy,f,71,54
10100,2016-08-03,900043000104487,FALSE,healthy,f,72,47
10100,2016-08-04,900043000104487,FALSE,healthy,f,NA,NA
10100,2016-08-05,900043000104487,FALSE,healthy,f,NA,NA
10100,2016-09-10,900043000104487,FALSE,healthy,f,75,61
10100,2015-09-09,900043000104544,TRUE,healthy,f,62,23
10100,2015-09-14,900043000104544,FALSE,healthy,f,64,23
10100,2015-09-09,900043000104639,TRUE,healthy,f,55,17
10100,2015-09-09,900043000104660,TRUE,healthy,m,51,14
10100,2015-09-09,900043000108003,TRUE,healthy,f,48,12
10100,2015-09-14,900043000108003,FALSE,healthy,f,49,12
10100,2016-06-26,900043000108003,FALSE,healthy,f,49,12
10100,2016-08-05,900043000108003,FALSE,healthy,f,53,14
10100,2016-09-09,900043000108003,FALSE,healthy,f,56,20
10100,2016-09-10,900043000108003,FALSE,healthy,f,NA,NA
10100,2015-09-09,900043000108010,TRUE,healthy,m,55,16
10100,2015-09-14,900043000108010,FALSE,healthy,m,54,16
10100,2016-08-03,900043000108010,FALSE,healthy,m,53,19
10100,2016-09-09,900043000108010,FALSE,healthy,m,55,20
10100,2016-09-10,900043000108010,FALSE,healthy,m,NA,NA
10100,2016-09-11,900043000108010,FALSE,healthy,m,NA,NA
10100,2015-09-09,900043000108017,TRUE,healthy,f,55,18
10100,2015-09-14,900043000108017,FALSE,healthy,f,55,17
10100,2015-09-09,900043000108024,TRUE,healthy,f,49,12
10100,2015-09-09,900043000108025,TRUE,healthy,f,52,15
10100,2015-09-09,900043000108028,TRUE,healthy,m,52,16
10100,2016-09-10,900043000108028,FALSE,healthy,m,55,22
10100,2016-09-11,900043000108028,FALSE,healthy,m,NA,NA
10100,2015-09-09,900043000108033,TRUE,healthy,f,51,14
10100,2015-09-09,900043000108034,TRUE,healthy,f,59,21
10100,2016-06-24,900043000108034,FALSE,healthy,f,56,21
10100,2016-06-25,900043000108034,FALSE,healthy,f,NA,NA
10100,2015-09-09,900043000108035,TRUE,healthy,m,54,18
10100,2015-09-14,900043000108035,FALSE,healthy,m,52,17
10100,2016-06-26,900043000108035,FALSE,healthy,m,54,18
10100,2016-08-03,900043000108035,FALSE,healthy,m,54,20
10100,2016-08-05,900043000108035,FALSE,healthy,m,NA,NA
10100,2016-09-10,900043000108035,FALSE,healthy,m,54,19
10100,2015-09-09,900043000108042,TRUE,healthy,m,58,19
10100,2015-09-09,900043000108050,TRUE,healthy,f,65,26
10100,2015-09-09,900043000108051,TRUE,healthy,f,58,21
10100,2016-06-26,900043000108051,FALSE,healthy,f,54,20
10100,2016-08-04,900043000108051,FALSE,healthy,f,62,33
10100,2016-09-10,900043000108051,FALSE,healthy,f,62,35
10100,2015-09-09,900043000108054,TRUE,healthy,f,60,20
10100,2015-09-09,900043000108058,TRUE,healthy,m,52,15
10100,2015-09-09,900043000108061,TRUE,healthy,f,61,22
10100,2015-09-14,900043000108061,FALSE,healthy,f,60,23
10100,2015-09-09,900043000108066,TRUE,healthy,f,60,24
10100,2016-06-24,900043000108066,FALSE,healthy,f,63,30
10100,2016-06-25,900043000108066,FALSE,healthy,f,NA,NA
10100,2016-08-04,900043000108066,FALSE,healthy,f,63,33
10100,2015-09-09,900043000108069,TRUE,healthy,f,57,20
10100,2015-09-09,900043000108073,TRUE,healthy,f,46,11
10100,2015-09-14,900043000108073,FALSE,healthy,f,45,10
10100,2016-06-24,900043000108073,FALSE,healthy,f,46,10
10100,2016-06-25,900043000108073,FALSE,healthy,f,NA,NA
10100,2016-06-26,900043000108073,FALSE,healthy,f,NA,NA
10100,2015-09-09,900043000108081,TRUE,healthy,f,60,24
10100,2016-08-03,900043000108081,FALSE,healthy,f,60,29
10100,2016-09-11,900043000108081,FALSE,healthy,f,65,37
10100,2015-09-09,900043000108086,TRUE,healthy,m,45,11
10100,2016-06-24,900043000108086,FALSE,healthy,m,46,10
10100,2016-06-25,900043000108086,FALSE,healthy,m,NA,NA
10100,2016-08-03,900043000108086,FALSE,healthy,m,48,14
10100,2016-08-04,900043000108086,FALSE,healthy,m,NA,NA
10100,2016-08-05,900043000108086,FALSE,healthy,m,NA,NA
10100,2016-09-09,900043000108086,FALSE,healthy,m,51,17
10100,2016-09-11,900043000108086,FALSE,healthy,m,NA,NA
10100,2015-09-09,900043000108089,TRUE,healthy,f,55,19
10100,2016-06-25,900043000108089,FALSE,healthy,f,58,20
10100,2016-06-26,900043000108089,FALSE,healthy,f,NA,NA
10100,2016-08-03,900043000108089,FALSE,healthy,f,57,26
10100,2016-08-04,900043000108089,FALSE,healthy,f,NA,NA
10100,2016-08-05,900043000108089,FALSE,healthy,f,NA,NA
10100,2015-09-09,900043000108091,TRUE,healthy,m,46,12
10100,2015-09-14,900043000108091,FALSE,healthy,m,45,11
10100,2016-08-03,900043000108091,FALSE,healthy,m,49,13
10100,2015-09-09,900043000108092,TRUE,healthy,m,56,20
10100,2015-09-09,900043000108098,TRUE,healthy,f,51,14
10100,2016-06-25,900043000108098,FALSE,healthy,f,52,14
10100,2016-06-26,900043000108098,FALSE,healthy,f,NA,NA
10100,2016-08-03,900043000108098,FALSE,healthy,f,52,22
10100,2016-08-05,900043000108098,FALSE,healthy,f,NA,NA
10100,2016-09-10,900043000108098,FALSE,healthy,f,55,24
10100,2016-09-11,900043000108098,FALSE,healthy,f,NA,NA
10100,2017-08-02,900043000108098,FALSE,healthy,f,56,21
10100,2017-08-23,900043000108098,FALSE,healthy,f,56,21
10100,2017-08-24,900043000108098,FALSE,healthy,f,NA,NA
10100,2015-09-10,900043000108102,TRUE,healthy,m,54,16
10100,2015-09-10,900043000108106,TRUE,healthy,f,55,15
10100,2015-09-10,900043000108108,TRUE,healthy,f,48,14
10100,2015-09-10,900043000108109,TRUE,healthy,f,49,13
10100,2015-09-10,900043000108117,TRUE,healthy,f,55,19
10100,2015-09-10,900043000108123,TRUE,healthy,f,64,28
10100,2015-09-10,900043000108131,TRUE,healthy,m,60,25
10100,2015-09-10,900043000108142,TRUE,healthy,f,64,26
10100,2015-09-10,900043000108146,TRUE,healthy,f,49,13
10100,2015-09-10,900043000108147,TRUE,healthy,f,54,20
10100,2015-09-10,900043000108156,TRUE,healthy,f,50,14
10100,2015-09-10,900043000108189,TRUE,healthy,f,62,32
10100,2015-09-10,900043000108192,TRUE,healthy,f,65,28
10100,2015-09-09,900067000064075,TRUE,healthy,f,59,21
10100,2016-06-25,900067000064075,FALSE,healthy,f,58,21
10100,2016-06-26,900067000064075,FALSE,healthy,f,NA,NA
10100,2016-08-05,900067000064075,FALSE,healthy,f,62,24
10100,2015-09-09,900067000064091,TRUE,healthy,m,53,18
10100,2015-09-09,900067000064168,TRUE,healthy,m,53,17
10100,2015-09-09,900067000064170,TRUE,healthy,f,51,14
10100,2015-09-09,900067000078002,TRUE,healthy,m,58,21
10100,2016-06-24,900067000078002,FALSE,healthy,m,56,15
10100,2015-09-09,900067000078010,TRUE,healthy,f,63,30
10100,2015-09-14,900067000078010,FALSE,healthy,f,65,28
10100,2015-09-09,900067000078011,TRUE,healthy,f,50,11
10100,2015-09-09,900067000078013,TRUE,healthy,f,61,22
10100,2015-09-09,900067000078015,TRUE,healthy,f,60,29
10100,2016-06-24,900067000078015,FALSE,healthy,f,64,27
10100,2016-08-04,900067000078015,FALSE,healthy,f,66,35
10100,2016-09-11,900067000078015,FALSE,healthy,f,67,41
10100,2017-08-01,900067000078015,FALSE,healthy,f,66,34
10100,2015-09-08,900067000078019,TRUE,healthy,f,54,15
10100,2015-09-14,900067000078019,FALSE,healthy,f,53,16
10100,2016-08-04,900067000078019,FALSE,healthy,f,60,24
10100,2015-09-09,900067000078021,TRUE,healthy,f,56,19
10100,2015-09-14,900067000078021,FALSE,healthy,f,54,18
10100,2016-06-26,900067000078021,FALSE,healthy,f,56,20
10100,2016-08-03,900067000078021,FALSE,healthy,f,61,25
10100,2016-08-05,900067000078021,FALSE,healthy,f,NA,NA
10100,2015-09-09,900067000078022,TRUE,healthy,f,53,15
10100,2015-09-09,900067000078024,TRUE,healthy,f,58,18
10100,2015-09-14,900067000078024,FALSE,healthy,f,54,19
10100,2015-09-10,900067000078027,TRUE,healthy,m,50,13
10100,2015-09-09,900067000078029,TRUE,healthy,m,50,13
10100,2015-09-10,900067000078030,TRUE,healthy,m,50,17
10100,2015-09-09,900067000078033,TRUE,healthy,m,56,20
10100,2016-08-05,900067000078033,FALSE,healthy,m,59,22
10100,2015-09-09,900067000078034,TRUE,healthy,f,59,27
10100,2015-09-10,900067000078038,TRUE,healthy,f,50,14
10100,2015-09-09,900067000078041,TRUE,healthy,f,63,33
10100,2016-06-24,900067000078041,FALSE,healthy,f,65,30
10100,2016-06-25,900067000078041,FALSE,healthy,f,NA,NA
10100,2016-08-03,900067000078041,FALSE,healthy,f,61,35
10100,2016-09-09,900067000078041,FALSE,healthy,f,68,48
10100,2015-09-09,900067000078043,TRUE,healthy,f,46,13
10100,2015-09-10,900067000078050,TRUE,healthy,m,48,13
10100,2015-09-10,900067000078055,TRUE,healthy,f,61,27
10100,2015-09-08,900067000078057,TRUE,healthy,f,49,11
10100,2015-09-09,900067000078059,TRUE,healthy,m,50,14
10100,2015-09-08,900067000078060,TRUE,healthy,f,59,19
10100,2015-09-10,900067000078063,TRUE,healthy,m,55,15
10100,2015-09-10,900067000078065,TRUE,healthy,f,55,16
10100,2015-09-09,900067000078069,TRUE,healthy,f,67,34
10100,2015-09-14,900067000078069,FALSE,healthy,f,68,33
10100,2015-09-08,900067000078072,TRUE,healthy,f,51,13
10100,2016-08-03,900067000078072,FALSE,healthy,f,55,17
10100,2015-09-09,900067000078074,TRUE,healthy,f,58,21
10100,2015-09-09,900067000078075,TRUE,healthy,f,60,23
10100,2015-09-09,900067000078077,TRUE,healthy,f,64,27
10100,2015-09-14,900067000078077,FALSE,healthy,f,62,27
10100,2015-09-10,900067000078078,TRUE,healthy,m,47,11
10100,2015-09-09,900067000078079,TRUE,healthy,f,57,24
10100,2016-06-24,900067000078079,FALSE,healthy,f,59,25
10100,2016-06-25,900067000078079,FALSE,healthy,f,NA,NA
10100,2016-06-26,900067000078079,FALSE,healthy,f,NA,NA
10100,2016-09-11,900067000078079,FALSE,healthy,f,61,30
10100,2015-09-09,900067000078081,TRUE,healthy,f,67,38
10100,2015-09-14,900067000078081,FALSE,healthy,f,69,34
10100,2016-08-03,900067000078081,FALSE,healthy,f,66,34
10100,2016-08-04,900067000078081,FALSE,healthy,f,NA,NA
10100,2016-08-05,900067000078081,FALSE,healthy,f,NA,NA
10100,2017-08-23,900067000078081,FALSE,healthy,f,67,39
10100,2018-06-21,900067000078081,FALSE,healthy,f,70,38
10100,2015-09-08,900067000078082,TRUE,healthy,f,63,30
10100,2015-09-14,900067000078082,FALSE,healthy,f,64,31
10100,2016-06-25,900067000078082,FALSE,healthy,f,68,33
10100,2015-09-09,900067000078086,TRUE,healthy,f,56,20
10100,2016-06-25,900067000078086,FALSE,healthy,f,57,21
10100,2015-09-08,900067000078090,TRUE,healthy,f,61,21
10100,2015-09-10,900067000078092,TRUE,healthy,m,58,21
10100,2015-09-08,900067000078094,TRUE,healthy,f,70,35
10100,2015-09-09,900067000078095,TRUE,healthy,m,51,15
10100,2015-09-10,900067000078099,TRUE,healthy,f,47,11
10100,2015-09-10,900067000078100,TRUE,healthy,f,65,37
10100,2015-09-09,900067000078108,TRUE,healthy,f,61,22
10100,2016-06-26,900067000078108,FALSE,healthy,f,59,25
10100,2016-08-03,900067000078108,FALSE,healthy,f,58,30
10100,2016-08-04,900067000078108,FALSE,healthy,f,NA,NA
10100,2016-08-05,900067000078108,FALSE,healthy,f,NA,NA
10100,2016-09-09,900067000078108,FALSE,healthy,f,64,35
10100,2016-09-10,900067000078108,FALSE,healthy,f,NA,NA
10100,2016-09-11,900067000078108,FALSE,healthy,f,NA,NA
10100,2015-09-10,900067000078109,TRUE,healthy,f,66,31
10100,2015-09-10,900067000078113,TRUE,healthy,f,50,13
10100,2015-09-10,900067000078114,TRUE,healthy,f,52,13
10100,2015-09-08,900067000078120,TRUE,healthy,f,68,33
10100,2015-09-08,900067000078133,TRUE,healthy,f,58,18
10100,2015-09-10,900067000078134,TRUE,healthy,f,45,9
10100,2015-09-10,900067000078135,TRUE,healthy,f,48,12
10100,2015-09-09,900067000078136,TRUE,healthy,f,54,16
10100,2015-09-09,900067000078140,TRUE,healthy,f,58,20
10100,2015-09-09,900067000078141,TRUE,healthy,f,46,11
10100,2015-09-09,900067000078142,TRUE,healthy,m,58,21
10100,2016-06-25,900067000078142,FALSE,healthy,m,56,20
10100,2015-09-09,900067000078145,TRUE,healthy,m,49,12
10100,2015-09-14,900067000078145,FALSE,healthy,m,49,11
10100,2016-06-24,900067000078145,FALSE,healthy,m,48,11
10100,2016-06-25,900067000078145,FALSE,healthy,m,NA,NA
10100,2016-08-04,900067000078145,FALSE,healthy,m,51,16
10100,2016-09-09,900067000078145,FALSE,healthy,m,55,17
10100,2016-09-10,900067000078145,FALSE,healthy,m,NA,NA
10100,2015-09-10,900067000078147,TRUE,healthy,f,56,23
10100,2015-09-09,900067000078148,TRUE,healthy,f,62,25
10100,2015-09-09,900067000078151,TRUE,healthy,f,66,31
10100,2015-09-09,900067000078155,TRUE,healthy,f,48,12
10100,2015-09-09,900067000078156,TRUE,healthy,m,47,13
10100,2015-09-09,900067000078158,TRUE,healthy,f,53,16
10100,2016-08-03,900067000078158,FALSE,healthy,f,57,22
10100,2016-08-04,900067000078158,FALSE,healthy,f,NA,NA
10100,2016-09-09,900067000078158,FALSE,healthy,f,59,25
10100,2015-09-10,900067000078159,TRUE,healthy,m,48,11
10100,2015-09-09,900067000078160,TRUE,healthy,f,60,21
10100,2015-09-14,900067000078160,FALSE,healthy,f,60,22
10100,2016-06-26,900067000078160,FALSE,healthy,f,61,24
10100,2016-08-03,900067000078160,FALSE,healthy,f,63,29
10100,2015-09-09,900067000078161,TRUE,healthy,m,51,16
10100,2015-09-09,900067000078162,TRUE,healthy,f,61,28
10100,2015-09-09,900067000078165,TRUE,healthy,m,53,15
10100,2015-09-10,900067000078166,TRUE,healthy,f,51,13
10100,2015-09-09,900067000078170,TRUE,healthy,f,57,20
10100,2016-08-03,900067000078170,FALSE,healthy,f,58,23
10100,2016-08-04,900067000078170,FALSE,healthy,f,NA,NA
10100,2017-08-01,900067000078170,FALSE,healthy,f,58,27
10100,2015-09-10,900067000078172,TRUE,healthy,m,52,16
10100,2015-09-09,900067000078175,TRUE,healthy,f,50,14
10100,2015-09-08,900067000078179,TRUE,healthy,m,57,21
10100,2015-09-09,900067000078180,TRUE,healthy,f,61,23
10100,2015-09-09,900067000078181,TRUE,healthy,f,58,22
10100,2015-09-09,900067000078183,TRUE,healthy,f,60,21
10100,2015-09-14,900067000078183,FALSE,healthy,f,60,19
10100,2016-06-25,900067000078183,FALSE,healthy,f,62,20
10100,2016-08-03,900067000078183,FALSE,healthy,f,61,31
10100,2016-08-05,900067000078183,FALSE,healthy,f,NA,NA
10100,2015-09-09,900067000078184,TRUE,healthy,m,58,22
10100,2015-09-10,900067000078185,TRUE,healthy,f,51,15
10100,2015-09-10,900067000078186,TRUE,healthy,f,62,25
10100,2015-09-09,900067000078190,TRUE,healthy,f,59,22
10100,2015-09-14,900067000078190,FALSE,healthy,f,58,22
10100,2016-08-03,900067000078190,FALSE,healthy,f,61,26
10100,2016-08-04,900067000078190,FALSE,healthy,f,NA,NA
10100,2015-09-10,900067000078192,TRUE,healthy,f,53,15
10100,2015-09-10,900067000078194,TRUE,healthy,f,60,22
10100,2015-09-09,900067000078197,TRUE,healthy,m,49,13
10100,2015-09-09,900067000078198,TRUE,healthy,f,63,27
10100,2015-09-09,900067000078200,TRUE,healthy,f,58,21
10100,2015-09-10,900067000078201,TRUE,healthy,f,53,14
10100,2015-09-09,900067000078202,TRUE,healthy,f,51,14
10100,2016-08-03,900067000078202,FALSE,healthy,f,55,22
10100,2016-08-04,900067000078202,FALSE,healthy,f,NA,NA
10100,2016-08-05,900067000078202,FALSE,healthy,f,NA,NA
10100,2017-08-01,900067000078202,FALSE,healthy,f,61,28
10100,2017-08-02,900067000078202,FALSE,healthy,f,NA,NA
10100,2017-08-03,900067000078202,FALSE,healthy,f,NA,NA
10100,2017-08-24,900067000078202,FALSE,healthy,f,62,31
10100,2015-09-10,900067000078203,TRUE,healthy,f,53,16
10100,2015-09-09,900067000078206,TRUE,healthy,f,50,11
10100,2015-09-10,900067000078211,TRUE,healthy,f,49,13
10100,2015-09-09,900067000078214,TRUE,healthy,f,67,34
10100,2015-09-09,900067000078215,TRUE,healthy,f,59,24
10100,2015-09-09,900067000078216,TRUE,healthy,f,54,16
10100,2016-08-04,900067000078216,FALSE,healthy,f,60,25
10100,2016-09-09,900067000078216,FALSE,healthy,f,61,28
10100,2016-09-10,900067000078216,FALSE,healthy,f,NA,NA
10100,2015-09-09,900067000078217,TRUE,healthy,f,47,10
10100,2015-09-09,900067000078218,TRUE,healthy,m,52,18
10100,2016-09-10,900067000078218,FALSE,healthy,m,56,21
10100,2015-09-10,900067000078221,TRUE,healthy,f,43,8
10100,2015-09-09,900067000078223,TRUE,healthy,f,66,29
10100,2015-09-14,900067000078223,FALSE,healthy,f,68,28
10100,2015-09-08,900067000078227,TRUE,healthy,m,50,13
10100,2015-09-10,900067000078228,TRUE,healthy,f,53,19
10100,2015-09-09,900067000078230,TRUE,healthy,f,59,24
10100,2015-09-08,900067000078234,TRUE,healthy,f,52,16
10100,2015-09-14,900067000078234,FALSE,healthy,f,51,16
10100,2015-09-09,900067000078235,TRUE,healthy,m,52,18
10100,2015-09-09,900067000078237,TRUE,healthy,m,49,11
10100,2015-09-09,900067000078238,TRUE,healthy,m,52,17
10100,2015-09-09,900067000078240,TRUE,healthy,f,45,9
10100,2015-09-09,900067000078241,TRUE,healthy,f,64,27
10100,2015-09-09,900067000078243,TRUE,healthy,f,57,21
10100,2015-09-14,900067000078243,FALSE,healthy,f,57,21
10100,2017-08-24,900067000078243,FALSE,healthy,f,63,30
10100,2017-08-25,900067000078243,FALSE,healthy,f,NA,NA
10100,2015-09-10,900067000078244,TRUE,healthy,f,48,10
10100,2015-09-10,900067000078247,TRUE,healthy,m,56,18
10100,2015-09-09,900067000078252,TRUE,healthy,f,65,28
10100,2016-06-24,900067000078252,FALSE,healthy,f,65,29
10100,2016-08-03,900067000078252,FALSE,healthy,f,66,31
10100,2016-08-05,900067000078252,FALSE,healthy,f,NA,NA
10100,2015-09-09,900067000078255,TRUE,healthy,f,56,17
10100,2015-09-09,900067000078258,TRUE,healthy,f,46,9
10100,2015-09-09,900067000078260,TRUE,healthy,f,55,19
10100,2015-09-08,900067000078263,TRUE,healthy,f,63,20
10100,2015-09-09,900067000078268,TRUE,healthy,f,60,25
10100,2016-06-26,900067000078268,FALSE,healthy,f,62,26
10100,2015-09-08,900067000078269,TRUE,healthy,f,47,10
10100,2015-09-14,900067000078269,FALSE,healthy,f,46,11
10100,2016-08-03,900067000078269,FALSE,healthy,f,52,16
10100,2016-08-05,900067000078269,FALSE,healthy,f,NA,NA
10100,2016-09-10,900067000078269,FALSE,healthy,f,56,25
10100,2016-09-11,900067000078269,FALSE,healthy,f,NA,NA
10100,2017-08-01,900067000078269,FALSE,healthy,f,57,22
10100,2017-08-02,900067000078269,FALSE,healthy,f,NA,NA
10100,2017-08-03,900067000078269,FALSE,healthy,f,NA,NA
10100,2017-08-23,900067000078269,FALSE,healthy,f,57,20
10100,2017-08-24,900067000078269,FALSE,healthy,f,NA,NA
10100,2015-09-10,900067000078271,TRUE,healthy,m,54,17
10100,2015-09-09,900067000078277,TRUE,healthy,f,63,28
10100,2015-09-08,900067000078280,TRUE,healthy,m,51,16
10100,2016-06-24,900067000078280,FALSE,healthy,m,52,17
10100,2016-08-05,900067000078280,FALSE,healthy,m,53,18
10100,2016-09-10,900067000078280,FALSE,healthy,m,55,21
10100,2016-09-11,900067000078280,FALSE,healthy,m,NA,NA
10100,2015-09-09,900067000078285,TRUE,healthy,m,53,17
10100,2015-09-09,900067000078287,TRUE,healthy,f,49,13
10100,2016-08-04,900067000078287,FALSE,healthy,f,53,19
10100,2016-09-09,900067000078287,FALSE,healthy,f,57,22
10100,2017-08-01,900067000078287,FALSE,healthy,f,56,22
10100,2017-08-03,900067000078287,FALSE,healthy,f,NA,NA
10100,2017-08-23,900067000078287,FALSE,healthy,f,56,25
10100,2015-09-09,900067000078288,TRUE,healthy,m,56,17
10100,2015-09-09,900067000078291,TRUE,healthy,m,56,21
10100,2015-09-10,900067000078295,TRUE,healthy,f,64,30
10100,2015-09-09,900067000078296,TRUE,healthy,f,68,38
10100,2015-09-09,900067000078298,TRUE,healthy,f,62,25
10100,2016-08-04,900067000078298,FALSE,healthy,f,65,32
10100,2016-08-05,900067000078298,FALSE,healthy,f,NA,NA
10100,2015-09-08,900067000078299,TRUE,healthy,f,56,17
10100,2015-09-10,900067000078302,TRUE,healthy,f,54,17
10100,2015-09-08,900067000078307,TRUE,healthy,f,61,20
10100,2015-09-10,900067000078309,TRUE,healthy,f,50,16
10100,2015-09-09,900067000078310,TRUE,healthy,f,68,34
10100,2015-09-14,900067000078310,FALSE,healthy,f,69,34
10100,2016-06-24,900067000078310,FALSE,healthy,f,68,34
10100,2016-06-25,900067000078310,FALSE,healthy,f,NA,NA
10100,2016-08-03,900067000078310,FALSE,healthy,f,68,44
10100,2016-09-11,900067000078310,FALSE,healthy,f,73,53
10100,2015-09-10,900067000078315,TRUE,healthy,f,57,22
10100,2015-09-10,900067000078316,TRUE,healthy,m,52,15
10100,2015-09-08,900067000078318,TRUE,healthy,f,70,32
10100,2016-06-24,900067000078318,FALSE,healthy,f,70,35
10100,2016-06-25,900067000078318,FALSE,healthy,f,NA,NA
10100,2016-06-26,900067000078318,FALSE,healthy,f,NA,NA
10100,2016-08-03,900067000078318,FALSE,healthy,f,67,33
10100,2016-08-04,900067000078318,FALSE,healthy,f,NA,NA
10100,2016-09-10,900067000078318,FALSE,healthy,f,69,41
10100,2016-09-11,900067000078318,FALSE,healthy,f,NA,NA
10100,2015-09-10,900067000078319,TRUE,healthy,f,60,22
10100,2015-09-09,900067000078325,TRUE,healthy,f,49,13
10100,2015-09-09,900067000078326,TRUE,healthy,f,60,23
10100,2015-09-14,900067000078326,FALSE,healthy,f,61,23
10100,2016-06-25,900067000078326,FALSE,healthy,f,60,26
10100,2016-06-26,900067000078326,FALSE,healthy,f,NA,NA
10100,2016-09-10,900067000078326,FALSE,healthy,f,67,36
10100,2017-08-02,900067000078326,FALSE,healthy,f,65,37
10100,2017-08-03,900067000078326,FALSE,healthy,f,NA,NA
10100,2015-09-09,900067000078330,TRUE,healthy,f,61,28
10100,2016-06-24,900067000078330,FALSE,healthy,f,68,32
10100,2016-06-25,900067000078330,FALSE,healthy,f,NA,NA
10100,2016-06-26,900067000078330,FALSE,healthy,f,NA,NA
10100,2016-08-04,900067000078330,FALSE,healthy,f,66,33
10100,2016-09-09,900067000078330,FALSE,healthy,f,64,33
10100,2016-09-11,900067000078330,FALSE,healthy,f,NA,NA
10100,2015-09-08,900067000078332,TRUE,healthy,f,50,13
10100,2015-09-09,900067000078334,TRUE,healthy,f,57,17
10100,2015-09-10,900067000078335,TRUE,healthy,f,56,19
10100,2015-09-10,900067000078340,TRUE,healthy,f,53,15
10100,2015-09-09,900067000078342,TRUE,healthy,f,63,27
10100,2015-09-14,900067000078342,FALSE,healthy,f,62,24
10100,2015-09-09,900067000078345,TRUE,healthy,f,47,12
10100,2015-09-10,900067000078349,TRUE,healthy,f,58,19
10100,2015-09-10,900067000078352,TRUE,healthy,f,46,11
10100,2015-09-09,900067000078355,TRUE,healthy,f,64,28
10100,2015-09-10,900067000078356,TRUE,healthy,f,65,35
10100,2015-09-09,900067000078358,TRUE,healthy,f,62,24
10100,2015-09-09,900067000078361,TRUE,healthy,f,53,15
10100,2015-09-09,900067000078363,TRUE,healthy,m,48,12
10100,2016-08-05,900067000078363,FALSE,healthy,m,52,17
10100,2016-09-09,900067000078363,FALSE,healthy,m,54,20
10100,2016-09-10,900067000078363,FALSE,healthy,m,NA,NA
10100,2015-09-09,900067000078364,TRUE,healthy,m,49,15
10100,2015-09-09,900067000078365,TRUE,healthy,f,50,13
10100,2015-09-14,900067000078365,FALSE,healthy,f,51,14
10100,2016-06-25,900067000078365,FALSE,healthy,f,54,15
10100,2016-06-26,900067000078365,FALSE,healthy,f,NA,NA
10100,2016-09-10,900067000078365,FALSE,healthy,f,59,25
10100,2015-09-09,900067000078366,TRUE,healthy,f,46,12
10100,2015-09-09,900067000078367,TRUE,healthy,f,62,22
10100,2015-09-14,900067000078367,FALSE,healthy,f,62,22
10100,2016-08-03,900067000078367,FALSE,healthy,f,67,31
10100,2016-08-05,900067000078367,FALSE,healthy,f,NA,NA
10100,2015-09-10,900067000078368,TRUE,healthy,f,66,30
10100,2015-09-09,900067000078369,TRUE,healthy,f,53,15
10100,2015-09-08,900067000078371,TRUE,healthy,f,56,17
10100,2016-06-24,900067000078371,FALSE,healthy,f,58,20
10100,2016-08-04,900067000078371,FALSE,healthy,f,63,27
10100,2016-08-05,900067000078371,FALSE,healthy,f,NA,NA
10100,2016-09-09,900067000078371,FALSE,healthy,f,61,27
10100,2015-09-09,900067000078373,TRUE,healthy,f,55,22
10100,2016-06-24,900067000078373,FALSE,healthy,f,58,20
10100,2016-08-04,900067000078373,FALSE,healthy,f,62,26
10100,2015-09-09,900067000078374,TRUE,healthy,f,58,21
10100,2015-09-09,900067000078377,TRUE,healthy,f,62,22
10100,2016-06-26,900067000078377,FALSE,healthy,f,59,27
10100,2016-08-03,900067000078377,FALSE,healthy,f,65,36
10100,2016-08-04,900067000078377,FALSE,healthy,f,NA,NA
10100,2016-08-05,900067000078377,FALSE,healthy,f,NA,NA
10100,2016-09-09,900067000078377,FALSE,healthy,f,66,33
10100,2016-09-10,900067000078377,FALSE,healthy,f,NA,NA
10100,2015-09-09,900067000078378,TRUE,healthy,f,55,15
10100,2015-09-09,900067000078380,TRUE,healthy,f,54,15
10100,2015-09-10,900067000078382,TRUE,healthy,m,54,17
10100,2015-09-09,900067000078383,TRUE,healthy,m,46,13
10100,2016-08-04,900067000078383,FALSE,healthy,m,49,15
10100,2016-08-05,900067000078383,FALSE,healthy,m,NA,NA
10100,2016-09-09,900067000078383,FALSE,healthy,m,53,19
10100,2017-08-24,900067000078383,FALSE,healthy,m,51,16
10100,2018-06-23,900067000078383,FALSE,healthy,m,52,18
10100,2015-09-08,900067000078387,TRUE,healthy,m,55,19
10100,2015-09-10,900067000078388,TRUE,healthy,f,69,30
10100,2015-09-09,900067000078392,TRUE,healthy,m,54,19
10100,2016-06-24,900067000078392,FALSE,healthy,m,54,16
10100,2016-06-25,900067000078392,FALSE,healthy,m,NA,NA
10100,2016-06-26,900067000078392,FALSE,healthy,m,NA,NA
10100,2016-08-03,900067000078392,FALSE,healthy,m,NA,NA
10100,2016-08-05,900067000078392,FALSE,healthy,m,NA,NA
10100,2015-09-10,900067000078397,TRUE,healthy,f,52,15
10100,2015-09-09,900067000078400,TRUE,healthy,f,63,25
10100,2015-09-09,900067000078401,TRUE,healthy,f,47,11
10100,2016-08-04,900067000078401,FALSE,healthy,f,53,15
10100,2015-09-09,900067000078405,TRUE,healthy,m,50,11
10100,2015-09-09,900067000078407,TRUE,healthy,f,51,14
10100,2016-08-05,900067000078407,FALSE,healthy,f,50,13
10100,2015-09-09,900067000078415,TRUE,healthy,f,51,15
10100,2016-09-10,900067000078415,FALSE,healthy,f,56,21
